"episodeSeqNum","showCode","episodeNum","airDate","url","episodeTitle","episodeSummary","audioUrl","frameRateHz","numChannels","durationSecs","notes"
"3626","tpc",NULL,"2012-01-21","https://www.thepoliticalcesspool.org/2012/01/",NULL,"TPC hosts James Edwards and Keith Alexander discuss the feminization of men, Ann Coulters attack on Andrew Jackson, Bill Kristols attack on Ron Paul, and offer riveting and insightful commentary on the South Carolina GOP primary results. James takes calls from around the country and addresses the following issues: ACLU hypocrisy, George Lucas says Hollywood is racist, and much more! Guest: Jared Taylor – Mr. Taylor, editor of American Renaissance magazine, is our guest for the full hour.",NULL,NULL,NULL,NULL,NULL
"3627","tpc",NULL,"2012-01-28","https://www.thepoliticalcesspool.org/2012/01/",NULL,"Guest: Sam Bushman – Mr. Bushman, owner of the Liberty News Radio Network and host of the Liberty Roundtable Radio Program, joins James Edwards for this weeks take on the Republican primaries. Other topics addressed this hour include: Bill Kristol says Ron Paul should leave the GOP, Jared Taylor vs. Queen Latifah, Pat Buchanan and MSNBC, Obama does Disney World, and Miss Tennessee! Guest: Ram Z. Paul – YouTube sensation RamZPaul makes his debut appearance on the program! His wit and sarcasm absolutely minces the sacred cow of political correctness and tonight's result was a very memorable interview. Don't miss! Topics addressed include: Our old friend, Paul The Lionheart Babeu, runs for Congress; Mitt Romney, Ron Paul, and the Confederacy; Ann Coulter calls Andrew Jackson a racist scumbag, and Howard Stern plugs The Political Cesspool Radio Program!",NULL,NULL,NULL,NULL,NULL
"3628","tpc",NULL,"2012-02-04","https://www.thepoliticalcesspool.org/2012/02/",NULL,"Hosts James Edwards and Keith Alexander spend a few minutes reading e-mails from fans of the show and reciprocate by letting the audience know just how much they are appreciated by the TPC staff. Other topics discussed this hour: Another actress pledges to leave the country if Obama isnt reelected, Keith chimes in on Ann Coulters attack against Andrew Jackson, plus your opinions on the latter matter. Guest: Sam Bushman – Sam Bushman is back and delivers an uplifting message! Other topics discussed this hour: Barack Obama launches African-Americans for Obama, Mitt Romney wishes he was Hispanic, Minnesota billboards target white privilege. Guest: Merlin Miller – Film director Merlin Miller, presidential nominee of the American Third Position Party, makes a campaign stop on our radio show! Other topics discussed this hour: Mel Gibson is making news again, while Hutton Gibson endorses Ron Paul for President.",NULL,NULL,NULL,NULL,NULL
"3629","tpc",NULL,"2012-02-11","https://www.thepoliticalcesspool.org/2012/02/",NULL,"TPC host James Edwards turns the reigns over to co-host Keith Alexander for a riveting commentary before the duo takes questions from those assembled in the TPC online chat and virtual fan party, sponsored by the Council of Conservative Citizens! Topics addressed include: Racist rubber bands are on the loose in Wisconsin, America's future voters, CNN suspends Roland Martin, The Grey with Liam Neeson, and much more! Guest: Dr. David Yeagley – David Yeagley has been called ‘an American Indian Leonardo da Vinci'. He is an author, scholar, classical composer, concert musician, portrait artist and political commentator. He founded and runs the popular blog BadEagle.com. Also, TPC correspondent Peter ‘Scoop' Stanton talks about what it means to be part of our staff / listening family.",NULL,NULL,NULL,NULL,NULL
"3630","tpc",NULL,"2012-02-18","https://www.thepoliticalcesspool.org/2012/02/",NULL,"Hosts James Edwards and Keith Alexander respond to an e-mail from a critic, discuss Pat Buchanan's firing from MSNBC, and address the Jeremy Lin phenomenon occurring in the NBA. James takes a few calls before addressing the following topics: Victoria's Secret model quits due to Christian beliefs, Alaska Airlines discontinues tradition of handing out prayer cards with meals, Samuel L. Jackson admits to voting for Obama based solely because of his race, will Ron Paul be Romney's VP, and more! Also: We revisit our first interview with Pat Buchanan from September, 2006. James Edwards and co-host Eddie ‘The Bombardier' Miller discuss the salacious scandal involving Pinal County (AZ) Sheriff Paul Babeu.",NULL,NULL,NULL,NULL,NULL
"3631","tpc",NULL,"2012-02-25","https://www.thepoliticalcesspool.org/2012/02/",NULL,"Hosts James Edwards and Keith Alexander discuss the following: Jesse Jackson's visit to Memphis, affirmative action, and Keith's take on the GOP primary. James tackles the following subjects: Media celebrates Buchanan's firing, how to get fired from Fox News in less than five minutes, little known WWII mutiny, taxpayer funded field trip to the movies, remembering Vietnam, and how you can own a piece of Confederate History! Guest: Andy Nowicki – Andy Nowicki is the author of the novels Considering Suicide, The Columbine Pilgrim, The Doctor and the Heretic. He is a regular contributor to The Last Ditch, and has published work for New Oxford Review and American Renaissance. He teaches college-level English and lives in Savannah, Georgia, with his wife and two children. Also, talk radio history was made by TPC this hour! Tune in to find out how! ",NULL,NULL,NULL,NULL,NULL
"3632","tpc",NULL,"2012-03-03","https://www.thepoliticalcesspool.org/2012/03/",NULL,"TPC hosts Bill Rolen and Keith Alexander do a more than capable job of filling in for the traveling James Edwards. Guest: Craig Bodeker – Filmmaker Craig Bodeker rejoins the show. James Edwards makes it to the studio in time for the third hour, when he and Bill talk about the ongoing genocide taking place in South Africa.",NULL,NULL,NULL,NULL,NULL
"3633","tpc",NULL,"2012-03-10","https://www.thepoliticalcesspool.org/2012/03/",NULL,"Hosts James Edwards and Keith Alexander talk about a meta-strategy for effective advocacy! Topics addressed include: Montana town goes on sale for $1.4 million, it's not your grandpa's Marine Corps anymore, chanting USA! USA! is racist, Rush Limbaugh is in trouble, and a tribute to Davy Jones. Guest: James Braddy – Tonight's featured guest makes his first appearance on TPC in order to discuss energy related concerns.",NULL,NULL,NULL,NULL,NULL
"3634","tpc",NULL,"2012-03-17","https://www.thepoliticalcesspool.org/2012/03/",NULL,"Broadcasting live from the American Renaissance Conference (AmRen) in Nashville! Keith joins James and breaks down the conference from the road! James interviews Jason, a new supporter from the conference and provides insightful commentary on the importance of role models and heroes in our lives! James updates the audience on Bill Flax. truthbasedlogic.com The epic western movie, Shane, was released in 1953! Peter Scoop Stanton Chimes in! Pepsi abandons support for Good Christian B****es! Daydream Believer – Davy Jones @ Epcot 2010.",NULL,NULL,NULL,NULL,NULL
"3635","tpc",NULL,"2012-03-24","https://www.thepoliticalcesspool.org/2012/03/",NULL,"Hosts James and Keith give a wink and nod to those who were with them at last weekend's American Renaissance conference, before moving on to tonight's issues: The Love Boat, finding truth in the welfare line, and an introduction to the Trayvon Martin shooting scandal. Guest: Kyle Rogers – In addition to being a member of the Board of Directors of the Council of Conservative Citizens, Kyle Rogers is a contributor to a South Carolina newspaper and is our guest tonight to talk about the media's mishandling of the tragic shooting of Trayvon Martin. Kyle's objective and fact-based take on this story has been picked up by the Associated Press. Guest: Andy Nowicki – Columnist and author Andy Nowicki is back with us this evening to promote his new book, Under the Nihil.",NULL,NULL,NULL,NULL,NULL
"3636","tpc",NULL,"2012-03-31","https://www.thepoliticalcesspool.org/2012/03/",NULL,"Host James Edwards comes into the studio and engages in some lighthearted banter with the audience and makes a few announcements before settling into the issues of the evening. Guest: Richard Spencer – Richard Spencer is the editor of AlternativeRight.com and is with us this evening to share with us his thoughts on the Trayvon Martin story. Guest: Dr. Kevin MacDonald – Dr. MacDonald, tenured professor of evolutionary psychology at California State University, Long Beach, and editor of The Occidental Observer, adds his commentary on the Martin/Zimmerman story. TPC co-host Bill Rolen comes into the studio on fire tonight! James and co-cost Eddie the Bombarider Miller tackle a variety of different stories! ",NULL,NULL,NULL,NULL,NULL
"3637","tpc",NULL,"2012-04-07","https://www.thepoliticalcesspool.org/2012/04/",NULL,"Hosts James Edwards and Keith Alexander exchange some lighthearted banter before discussing some of the reading material on the desk of their broadcast studio. Other topics addressed this hour: Jared Taylor take on Trayvon Martin, Black Panthers say they don't adhere to American law, and more! Topics addressed this hour include: Keith Olbermann fired (again!), Right-wing voters have sex more than liberals, and a review of Pat Buchanan's most recent column Guest: Rev. Ted Pike – Rev. Pike, Director of The National Prayer Network, is leading the crusade against ABC over its anti-Christian television program, ""Good Christian B*tches Listen to our interview with Ted to find out how you can help. Welcome to Confederate History Month 2012! The Political Cesspool Radio Program kicks off its annual tribute to the South! Listen as hosts James Edwards and Eddie ""The Bombardier Miller explain why the show chooses to present its yearly Southern showcase. The duo also discusses the film ""Gods and Generals, the life of Nathan Bedford Forrest, and much more! Also this hour: A touching Easter message.",NULL,NULL,NULL,NULL,NULL
"3638","tpc",NULL,"2012-04-14","https://www.thepoliticalcesspool.org/2012/04/",NULL,"Hosts James Edwards and Keith Alexander set the stage for one of our busiest shows of the year! Topics include: The charges against George Zimmerman, Eva Longoria hates White people, and What Would You Do With $105 million? Guest: Jared Taylor, editor of American Renaissance, is back with us this evening to discuss tolerance, censorship, and National Review's firing of John Derbyshire for writing an honest article. Guest: Rev. Ted Pike, director of the National Prayer Network, returns to provide another update on the ongoing crusade against ABC's prime time anti-Christian television show, ""GCB. Confederate History Month continues! Hosts James Edwards and Eddie ""The Bombardier Miller continue TPC's annual April salute to the South this week by sharing inspirational stories and little known history about the Confederate States of America. Guest: Perry Short, author of Generation of Warriors, joins us us to talk about his excellent book detailing the pivotal Battle of Chickamauga. Perry has appeared in several films, including: Glory, Gettysburg, and Gods and Generals, and shares with us stories of meeting Matthew Broderick, Stephen Lang, Tom Berenger, and more! For more info: www.perryvshort.com",NULL,NULL,NULL,NULL,NULL
